Title= "LBM Lid Driven Flow"
VARIABLES="X","Y","U","V"
ZONE T="BOX",I=151,J=101,F=POINT
0 0 0 0
0 1 0 0
0 2 0 0
0 3 0 0
0 4 0 0
0 5 0 0
0 6 0 0
0 7 0 0
0 8 0 0
0 9 0 0
0 10 0 0
0 11 0 0
0 12 0 0
0 13 0 0
0 14 0 0
0 15 0 0
0 16 0 0
0 17 0 0
0 18 0 0
0 19 0 0
0 20 0 0
0 21 0 0
0 22 0 0
0 23 0 0
0 24 0 0
0 25 0 0
0 26 0 0
0 27 0 0
0 28 0 0
0 29 0 0
0 30 0 0
0 31 0 0
0 32 0 0
0 33 0 0
0 34 0 0
0 35 0 0
0 36 0 0
0 37 0 0
0 38 0 0
0 39 0 0
0 40 0 0
0 41 0 0
0 42 0 0
0 43 0 0
0 44 0 0
0 45 0 0
0 46 0 0
0 47 0 0
0 48 0 0
0 49 0 0
0 50 0 0
0 51 0 0
0 52 0 0
0 53 0 0
0 54 0 0
0 55 0 0
0 56 0 0
0 57 0 0
0 58 0 0
0 59 0 0
0 60 0 0
0 61 0 0
0 62 0 0
0 63 0 0
0 64 0 0
0 65 0 0
0 66 0 0
0 67 0 0
0 68 0 0
0 69 0 0
0 70 0 0
0 71 0 0
0 72 0 0
0 73 0 0
0 74 0 0
0 75 0 0
0 76 0 0
0 77 0 0
0 78 0 0
0 79 0 0
0 80 0 0
0 81 0 0
0 82 0 0
0 83 0 0
0 84 0 0
0 85 0 0
0 86 0 0
0 87 0 0
0 88 0 0
0 89 0 0
0 90 0 0
0 91 0 0
0 92 0 0
0 93 0 0
0 94 0 0
0 95 0 0
0 96 0 0
0 97 0 0
0 98 0 0
0 99 0 0
0 100 0.1 0
1 0 0 0
1 1 -5.7121e-006 -6.89319e-006
1 2 -7.75042e-006 -1.16157e-005
1 3 -8.84129e-006 -1.43496e-005
1 4 -9.68941e-006 -1.56842e-005
1 5 -1.04779e-005 -1.57886e-005
1 6 -1.12555e-005 -1.47052e-005
1 7 -1.20359e-005 -1.24384e-005
1 8 -1.28238e-005 -8.97975e-006
1 9 -1.36215e-005 -4.31475e-006
1 10 -1.44301e-005 1.57399e-006
1 11 -1.52495e-005 8.7046e-006
1 12 -1.60786e-005 1.70942e-005
1 13 -1.69154e-005 2.67573e-005
1 14 -1.77575e-005 3.77048e-005
1 15 -1.86019e-005 4.99428e-005
1 16 -1.94456e-005 6.34728e-005
1 17 -2.02854e-005 7.82912e-005
1 18 -2.11186e-005 9.43893e-005
1 19 -2.19424e-005 0.000111754
1 20 -2.27546e-005 0.000130369
1 21 -2.35531e-005 0.000150213
1 22 -2.43363e-005 0.000171263
1 23 -2.5103e-005 0.000193493
1 24 -2.58522e-005 0.000216875
1 25 -2.65833e-005 0.000241381
1 26 -2.7296e-005 0.00026698
1 27 -2.799e-005 0.000293644
1 28 -2.86654e-005 0.000321341
1 29 -2.93226e-005 0.000350043
1 30 -2.99619e-005 0.000379719
1 31 -3.05839e-005 0.00041034
1 32 -3.11894e-005 0.000441881
1 33 -3.17791e-005 0.000474313
1 34 -3.2354e-005 0.000507613
1 35 -3.29152e-005 0.000541757
1 36 -3.34639e-005 0.000576724
1 37 -3.40014e-005 0.000612494
1 38 -3.45292e-005 0.00064905
1 39 -3.5049e-005 0.000686377
1 40 -3.55625e-005 0.000724463
1 41 -3.60717e-005 0.0007633
1 42 -3.65789e-005 0.00080288
1 43 -3.70864e-005 0.000843204
1 44 -3.7597e-005 0.000884271
1 45 -3.81134e-005 0.00092609
1 46 -3.8639e-005 0.00096867
1 47 -3.91773e-005 0.00101203
1 48 -3.97323e-005 0.00105619
1 49 -4.03081e-005 0.00110118
1 50 -4.09097e-005 0.00114703
1 51 -4.15422e-005 0.00119379
1 52 -4.22115e-005 0.00124152
1 53 -4.29241e-005 0.00129027
1 54 -4.36871e-005 0.00134012
1 55 -4.45083e-005 0.00139115
1 56 -4.53968e-005 0.00144346
1 57 -4.63623e-005 0.00149716
1 58 -4.74159e-005 0.00155238
1 59 -4.857e-005 0.00160928
1 60 -4.98386e-005 0.00166801
1 61 -5.12372e-005 0.00172876
1 62 -5.27836e-005 0.00179176
1 63 -5.44979e-005 0.00185725
1 64 -5.64031e-005 0.00192551
1 65 -5.85252e-005 0.00199686
1 66 -6.0894e-005 0.00207165
1 67 -6.3544e-005 0.00215031
1 68 -6.65147e-005 0.00223329
1 69 -6.98519e-005 0.00232114
1 70 -7.3609e-005 0.00241445
1 71 -7.78482e-005 0.00251394
1 72 -8.26423e-005 0.0026204
1 73 -8.80775e-005 0.00273476
1 74 -9.42555e-005 0.00285809
1 75 -0.000101297 0.00299162
1 76 -0.000109349 0.0031368
1 77 -0.000118584 0.00329531
1 78 -0.000129216 0.00346914
1 79 -0.000141503 0.00366061
1 80 -0.000155766 0.00387249
1 81 -0.000172401 0.0041081
1 82 -0.000191907 0.0043714
1 83 -0.000214914 0.00466721
1 84 -0.000242229 0.00500139
1 85 -0.000274898 0.00538116
1 86 -0.000314291 0.0058155
1 87 -0.000362226 0.00631566
1 88 -0.000421143 0.0068959
1 89 -0.000494352 0.00757449
1 90 -0.000586367 0.00837497
1 91 -0.000703314 0.00932794
1 92 -0.000853251 0.0104729
1 93 -0.00104566 0.0118593
1 94 -0.00128707 0.013544
1 95 -0.00156045 0.0155706
1 96 -0.00173635 0.017885
1 97 -0.00120355 0.0200075
1 98 0.00254231 0.0198026
1 99 0.0252413 0.00997162
1 100 0.1 0
2 0 0 0
2 1 -8.45536e-006 -9.11491e-006
2 2 -1.33925e-005 -1.65389e-005
2 3 -1.67395e-005 -2.10744e-005
2 4 -1.95328e-005 -2.2979e-005
2 5 -2.21472e-005 -2.24474e-005
2 6 -2.47126e-005 -1.95718e-005
2 7 -2.7278e-005 -1.43808e-005
2 8 -2.98651e-005 -6.86859e-006
2 9 -3.24846e-005 2.98867e-006
2 10 -3.51416e-005 1.52243e-005
2 11 -3.78362e-005 2.98748e-005
2 12 -4.0565e-005 4.69756e-005
2 13 -4.33217e-005 6.65576e-005
2 14 -4.60977e-005 8.86445e-005
2 15 -4.88832e-005 0.000113252
2 16 -5.16679e-005 0.000140385
2 17 -5.44413e-005 0.00017004
2 18 -5.71938e-005 0.000202203
2 19 -5.99162e-005 0.000236853
2 20 -6.26007e-005 0.000273958
2 21 -6.52406e-005 0.000313481
2 22 -6.78301e-005 0.000355379
2 23 -7.03649e-005 0.000399603
2 24 -7.28417e-005 0.000446102
2 25 -7.52581e-005 0.000494821
2 26 -7.76129e-005 0.000545704
2 27 -7.99053e-005 0.000598692
2 28 -8.21357e-005 0.000653728
2 29 -8.43046e-005 0.000710755
2 30 -8.64135e-005 0.000769715
2 31 -8.84642e-005 0.000830553
2 32 -9.0459e-005 0.000893216
2 33 -9.24006e-005 0.000957652
2 34 -9.42921e-005 0.00102381
2 35 -9.61372e-005 0.00109165
2 36 -9.79398e-005 0.00116113
2 37 -9.97044e-005 0.00123221
2 38 -0.000101436 0.00130485
2 39 -0.00010314 0.00137903
2 40 -0.000104822 0.00145473
2 41 -0.000106489 0.00153191
2 42 -0.000108148 0.00161058
2 43 -0.000109808 0.00169073
2 44 -0.000111477 0.00177237
2 45 -0.000113164 0.00185549
2 46 -0.000114881 0.00194013
2 47 -0.00011664 0.00202632
2 48 -0.000118452 0.0021141
2 49 -0.000120333 0.00220352
2 50 -0.000122299 0.00229465
2 51 -0.000124366 0.00238758
2 52 -0.000126554 0.00248241
2 53 -0.000128884 0.00257926
2 54 -0.00013138 0.00267826
2 55 -0.000134068 0.00277958
2 56 -0.000136976 0.00288341
